19080|21333830|1|361|12418|461|11/30/2023|
19080|21334021|1|361|397432514|461|10/31/2023|
19080|21334415|1|361|391337828|461|07/21/2023|
19080|21334432|1|361|400741727|461|12/23/2023|
19080|21334850|1|361|210C6|461|05/25/2023|
19080|21334983|1|361|397113562|461|10/26/2023|
19080|21335017|1|361|399200605|461|12/01/2023|
19080|21335243|1|361|384038009|461|03/21/2023|
19080|21335387|1|361|1D0CD|461|11/16/2023|
19080|21335648|1|361|400811870|461|12/29/2023|
19080|21335655|1|361|393642674|461|08/29/2023|
19080|21335908|1|361|7A6FE|461|03/09/2023|
19080|21335980|1|361|394187630|461|09/06/2023|
19080|21336026|1|361|399080438|461|11/30/2023|
19080|21336028|1|361|400848609|461|12/30/2023|
19080|21336051|1|361|398201469|461|11/16/2023|
19080|21336190|1|361|5BC7F|461|06/14/2023|
19080|21336291|1|361|393688423|461|08/29/2023|
19080|21336359|1|361|384628638|461|03/31/2023|
19080|21336407|1|361|393861081|461|08/31/2023|
19080|21336441|1|361|839|461|09/19/2023|
19080|21336501|1|361|385604092|461|04/21/2023|
19080|21336613|1|361|399102815|461|11/30/2023|
19080|21336617|1|361|4055D|461|09/19/2023|
19080|21336660|1|361|BA90|461|11/14/2023|
19080|21336799|1|361|389851035|461|06/28/2023|
19080|21336999|1|361|60DC40|461|10/05/2023|
19080|21337027|1|361|41738|461|10/08/2023|
19080|21337092|1|361|395572705|461|09/29/2023|
19080|21337293|1|361|395588231|461|09/30/2023|
19080|21337297|1|361|346272862|461|07/14/2021|
19080|21337438|1|361|388238703|461|05/31/2023|
19080|21337454|1|361|397277236|461|10/30/2023|
19080|21337479|1|361|4AD7E|461|07/09/2023|
19080|21337540|1|361|395313468|461|09/27/2023|
19080|21337669|1|361|398979176|461|11/29/2023|
19080|21337694|1|361|389851245|461|06/28/2023|
19080|21337734|1|361|383228557|461|03/01/2023|
19080|21338074|1|361|393642674|461|08/28/2023|
19080|21338157|1|361|4B307|461|11/14/2023|
19080|21338222|1|361|395035064|461|09/22/2023|
19080|21338263|1|361|1B0B9|461|11/04/2023|
19080|21338283|1|361|6DC7B|461|12/12/2023|
19080|21338413|1|361|3AAE4|461|03/09/2023|
19080|21338448|1|361|398786068|461|11/28/2023|
19080|21338581|1|361|399107210|461|11/30/2023|
19080|21338732|1|361|390672339|461|07/11/2023|
19080|21338753|1|361|1C843|461|04/13/2023|
19080|21338782|1|361|D032|461|06/14/2023|
19080|21338792|1|361|392128083|461|08/02/2023|
19080|21338812|1|361|395744449|461|10/03/2023|
19080|21338931|1|361|400872353|461|12/30/2023|
19080|21338945|1|361|16E19|461|05/11/2023|
19080|21338958|1|361|390326064|461|07/04/2023|
19080|21338972|1|361|396609402|461|10/19/2023|
19080|21339034|1|361|400860778|461|12/30/2023|
19080|21339071|1|361|393904289|461|08/31/2023|
19080|21339099|1|361|389697329|461|06/26/2023|
19080|21339273|1|361|4C8E2|461|07/17/2023|
19080|21339368|1|361|2B2FC|461|08/28/2023|
19080|21339599|1|361|388052048|461|05/30/2023|
19080|21339604|1|361|397643680|461|11/04/2023|
19080|21339632|1|361|386261333|461|05/01/2023|
19080|21340054|1|361|398627691|461|11/24/2023|
19080|21340602|1|361|390287732|461|07/03/2023|
19080|21340738|1|361|399496796|461|12/07/2023|
19080|21340934|1|361|42EE5|461|09/19/2023|
19080|21341300|1|361|394240360|461|09/07/2023|
19080|21341387|1|361|395842641|461|10/04/2023|
19080|21341422|1|361|399331910|461|12/05/2023|
19080|21341609|1|361|399329190|461|12/05/2023|
19080|21341652|1|361|398628532|461|11/24/2023|
19080|21341722|1|361|399328131|461|12/05/2023|
19080|21341955|1|361|6B0A5|461|08/28/2023|
19080|21342030|1|361|3E4E4|461|10/25/2023|
19080|21342375|1|361|392005527|461|07/31/2023|
19080|21342630|1|361|518015420|461|03/03/2023|
19080|21342811|1|361|395338761|461|09/27/2023|
19080|21342831|1|361|382622818|461|02/21/2023|
19080|21342871|1|361|384354177|461|03/27/2023|
19080|21342881|1|361|399226388|461|12/03/2023|
19080|21342895|1|361|387582874|461|05/23/2023|
19080|21342908|1|361|389725194|461|06/26/2023|
19080|21342940|1|361|398856772|461|11/28/2023|
19080|21343017|1|361|398175067|461|11/16/2023|
19080|21343106|1|361|522172266|461|04/03/2023|
19080|21343260|1|361|5EED7|461|11/30/2023|
19080|21343284|1|361|398628198|461|11/24/2023|
19080|21343511|1|361|384536072|461|03/30/2023|
19080|21343508|1|361|397277332|461|10/30/2023|
19080|21343783|1|361|387604437|461|05/23/2023|
19080|21344041|1|361|531466462|461|06/01/2023|
19080|21344090|1|361|399328027|461|12/05/2023|
19080|21344332|1|361|397993069|461|11/13/2023|
19080|21344345|1|361|400877177|461|12/30/2023|
19080|21344387|1|361|400509366|461|12/26/2023|
19080|21344532|1|361|399916035|461|12/17/2023|
19080|21344763|1|361|411F9|461|05/31/2021|
19080|21344798|1|361|7E603|461|10/17/2023|
19080|21344968|1|361|394606284|461|09/15/2023|
19080|21344995|1|361|395612714|461|09/30/2023|
19080|21345040|1|361|397729740|461|11/07/2023|
19080|21345068|1|361|399114849|461|11/30/2023|
19080|21345145|1|361|393701387|461|08/29/2023|
19080|21345155|1|361|373055097|461|09/17/2022|
19080|21345196|1|361|4BABE|461|06/30/2021|
19080|21345286|1|361|398516308|461|11/23/2023|
19080|21345399|1|361|391865101|461|07/28/2023|
19080|21345398|1|361|13DF4|461|07/30/2021|
19080|21345614|1|361|514469546|461|02/07/2023|
19080|21345722|1|361|400881414|461|12/30/2023|
19080|21345837|1|361|62630|461|11/30/2023|
19080|21346071|1|361|400845506|461|12/29/2023|
19080|21346261|1|361|385974484|461|04/26/2023|
19080|21346294|1|361|390059869|461|06/29/2023|
19080|21346429|1|361|383457152|461|03/06/2023|
19080|21346724|1|361|38455406|461|03/30/2023|
19080|21346755|1|361|385297045|461|04/18/2023|
19080|21346796|1|361|391852068|461|07/28/2023|
19080|21346800|1|361|527099540|461|05/03/2023|
19080|21347307|1|361|390146975|461|06/30/2023|
19080|21347443|1|361|102471|461|11/30/2023|
19080|21347449|1|361|400317409|461|12/22/2023|
19080|21347512|1|361|391684464|461|07/26/2023|
19080|21347759|1|361|399502565|461|12/07/2023|
19080|21347807|1|361|393626872|461|08/29/2023|
19080|21347944|1|361|399502599|461|12/07/2023|
19080|21347989|1|361|395471737|461|09/28/2023|
19080|21348004|1|361|393485053|461|08/25/2023|
19080|21348313|1|361|395587669|461|09/30/2023|
19080|21348452|1|361|394835215|461|09/29/2023|
19080|21348495|1|361|397353544|461|10/30/2023|
19080|21348570|1|361|385166640|461|04/14/2023|
19080|21348663|1|361|397531315|461|11/01/2023|
19080|21348786|1|361|399110498|461|11/30/2023|
19080|21349018|1|361|382343668|461|02/16/2023|
19080|21349028|1|361|383965799|461|03/17/2023|
19080|21349155|1|361|2BACC|461|11/28/2023|
19080|21349254|1|361|400532793|461|12/26/2023|
19080|21349267|1|361|399578760|461|12/11/2023|
19080|21349870|1|361|395480869|461|09/28/2023|
19080|21349886|1|361|397353587|461|10/30/2023|
19080|21349897|1|361|399304513|461|12/04/2023|
19080|21350462|1|361|14F5C|461|12/30/2023|
19080|21350504|1|361|399304715|461|12/04/2023|
19080|21350728|1|361|395481049|461|09/29/2023|
19080|21350873|1|361|387237544|461|05/18/2023|
19080|21350886|1|361|390582302|461|07/09/2023|
19080|21351006|1|361|385997563|461|04/27/2023|
19080|21351142|1|361|555983563|461|11/21/2023|
19080|21351220|1|361|386632351|461|05/06/2023|
