19080|15091691|9|6|1|505109|0.0000|
19080|15091691|9|6|1|505209|0.0000|
19080|15091691|9|6|1|200209|OJALA FARMS SPR DE RL|
19080|15091691|9|6|1|505309|0.0000|
19080|15091691|9|6|1|200309|CARR A LA BUFADORA PARCELA 111 INT 4 MANEADERO 22790 ENSENAD|
19080|15091691|9|6|1|505409|0|
19080|15091691|9|6|1|200409|OFA161107CG9|
19080|15091691|9|6|1|505509|0|
19080|15091691|9|6|1|200509|US|
19080|15091691|9|6|1|500309|0|
19080|15091691|9|6|1|200609|7|
19080|15091691|9|6|1|102109|X|
19080|15091690|9|1|1|200409|522358970|
19080|15091690|9|1|1|505509|0|
19080|15091690|9|1|1|200509|US|
19080|15091690|9|1|1|500309|0|
19080|15091690|9|1|1|200609|1|
19080|15091690|9|1|1|101509|X|
19080|15091690|9|1|1|200709|1|
19080|15091690|9|1|1|101609|VENTA DE PRODCUTOS AGRICOLAS|
19080|15091690|9|1|1|500109|PC|
19080|15091690|9|1|1|102309|2|
19080|15091690|9|1|1|505009|3|
19080|15091690|9|1|1|505109|0.0000|
19080|15091690|9|1|1|505209|0.0000|
19080|15091690|9|1|1|200209|PEA KING PRODUCE INC|
19080|15091690|9|1|1|505309|0.0000|
19080|15091690|9|1|1|200309|S. PINE ST.  219  SANTA MARIA  93458 |
19080|15091690|9|1|1|505409|0|
19080|15091690|9|2|1|200709|1|
19080|15091690|9|2|1|101809|SERVICIO DE EMPAQUE DE PRODUCTOS AGRICOLAS|
19080|15091690|9|2|1|500109|PC|
19080|15091690|9|2|1|102309|2|
19080|15091690|9|2|1|505009|3|
19080|15091690|9|2|1|505109|0.0000|
19080|15091690|9|2|1|505209|0.0000|
19080|15091690|9|2|1|200209|BAJA PK SA DE CV|
19080|15091690|9|2|1|505309|0.0000|
19080|15091690|9|2|1|200309|CARR. A LA BUFADORA PARCELA 111 MANEADERO 22790 ENSENADA BC|
19080|15091690|9|2|1|505409|0|
19080|15091690|9|2|1|200409|BPK140407BR6|
19080|15091690|9|2|1|505509|0|
19080|15091690|9|2|1|200509|MX|
19080|15091690|9|2|1|500309|0|
19080|15091690|9|2|1|200609|7|
19080|15091690|9|2|1|101709|X|
19080|15091690|9|3|1|505109|0.0000|
19080|15091690|9|3|1|505209|0.0000|
19080|15091690|9|3|1|200209|DOU BAJA SUR PRODUCE S DE RL DE CV|
19080|15091690|9|3|1|505309|0.0000|
19080|15091690|9|3|1|200309|CARR.  BUFADORA PARCELA 111 INT 5 MANEADERO 22790 ENSENADA|
19080|15091690|9|3|1|505409|0|
19080|15091690|9|3|1|200409|DBS180815RR8|
19080|15091690|9|3|1|505509|0|
19080|15091690|9|3|1|200509|MX|
19080|15091690|9|3|1|500309|0|
19080|15091690|9|3|1|200609|7|
19080|15091690|9|3|1|102109|X|
19080|15091690|9|3|1|200709|1|
19080|15091690|9|3|1|102209|COMPRA DE PRODUCTO AGRICOLA|
19080|15091690|9|3|1|500109|PC|
19080|15091690|9|3|1|102309|2|
19080|15091690|9|3|1|505009|3|
19080|15091690|9|4|1|200309|CARACOLES 225 INT B PLATA ENSENADA 22880 ENSENADA|
19080|15091690|9|4|1|505409|0|
19080|15091690|9|4|1|200409|SFO1711031X3|
19080|15091690|9|4|1|505509|0|
19080|15091690|9|4|1|200509|MX|
19080|15091690|9|4|1|500309|0|
19080|15091690|9|4|1|200609|7|
19080|15091690|9|4|1|102109|X|
19080|15091690|9|4|1|200709|1|
19080|15091690|9|4|1|102209|COMPRA DE CAJAS DE CARTON CORRUGADO|
19080|15091690|9|4|1|500109|PC|
19080|15091690|9|4|1|102309|2|
19080|15091690|9|4|1|505009|2|
19080|15091690|9|4|1|505109|0.0000|
19080|15091690|9|4|1|505209|0.0000|
19080|15091690|9|4|1|200209|SUNSET FOODS|
19080|15091690|9|4|1|505309|0.0000|
19080|15091690|9|5|1|200609|7|
19080|15091690|9|5|1|102109|X|
19080|15091690|9|5|1|200709|3|
19080|15091690|9|5|1|102209|ANALISIS DE LABORATORIO|
19080|15091690|9|5|1|500109|PC|
19080|15091690|9|5|1|102309|2|
19080|15091690|9|5|1|505009|2|
19080|15091690|9|5|1|505109|0.0000|
19080|15091690|9|5|1|505209|0.0000|
19080|15091690|9|5|1|200209|DVOS LAB FOR LIFE SA DE CV|
19080|15091690|9|5|1|505309|0.0000|
19080|15091690|9|5|1|200309|CARACOLES 225 INT B PLAYA ENSENADA 22880 ENSENADA BC|
19080|15091690|9|5|1|505409|0|
19080|15091690|9|5|1|200409|DLF191007CB7|
19080|15091690|9|5|1|505509|0|
19080|15091690|9|5|1|200509|MX|
19080|15091690|9|5|1|500309|0|
19080|15091690|9|6|1|505009|2|
19080|15091690|9|6|1|102309|2|
19080|15091690|9|6|1|505109|0.0000|
19080|15091690|9|6|1|505209|0.0000|
19080|15091690|9|6|1|200209|UNILIMPIO SA DE CV|
19080|15091690|9|6|1|505309|0.0000|
19080|15091690|9|6|1|200309|CARR A LA BUFADRA PARCELA 111 INT 2 MANEADERO 22790 ENSENADA|
19080|15091690|9|6|1|505409|0|
19080|15091690|9|6|1|200409|UNI0711275W0|
19080|15091690|9|6|1|505509|0|
19080|15091690|9|6|1|200509|MX|
19080|15091690|9|6|1|500709|VENTA DE ARTICULOS DE LIMPIEZA|
19080|15091690|9|6|1|200609|7|
19080|15091690|9|6|1|500309|0|
19080|15091690|9|6|1|200709|3|
19080|15091690|9|6|1|102109|X|
19080|15091690|9|6|1|500109|PC|
19080|15091690|9|6|1|102209|VENTA DE ARTICULOS DE LIMPIEZA|
19080|15091690|9|7|1|505209|0.0000|
19080|15091690|9|7|1|200209|OJALA FARMS SPR DE RL|
19080|15091690|9|7|1|505309|0.0000|
19080|15091690|9|7|1|200309|CARR A LA BUFADORA PARCELA 111 INT 4 MANEADERO 22790 ENSENAD|
19080|15091690|9|7|1|505409|0|
19080|15091690|9|7|1|200409|OFA161107CG9|
19080|15091690|9|7|1|505509|0|
19080|15091690|9|7|1|200509|MX|
19080|15091690|9|7|1|500309|0|
19080|15091690|9|7|1|200609|7|
19080|15091690|9|7|1|102109|X|
19080|15091690|9|7|1|200709|3|
19080|15091690|9|7|1|102209|COMPRA DE PRODUCTO AGRICOLA|
19080|15091690|9|7|1|500109|PC|
19080|15091690|9|7|1|102309|2|
19080|15091690|9|7|1|505009|3|
19080|15091690|9|7|1|505109|0.0000|
19080|15091849|1|1|3|3004121|SOLUCIONES COMERCIALES ABDO|
19080|15091849|1|1|3|3005121|TABASCO 11 COL. MARAVILLAS CUERNVACA MORELOS CP.62230|
19080|15091849|1|2|3|3004121|SOLUCIONES COMERCIALES ABDO|
19080|15091849|1|2|3|3005121|TABASCO 11 COL. MARAVILLAS CUERNAVACA MORELOS CP. 62230|
19080|15091849|1|3|3|3004121|SOLUCIONES COMERCIALES ABDO|
19080|15091849|1|3|3|3005121|TABASCO 11 COL. MARAVILLAS CUERNAVACA MORELOS  CP. 62230|
19080|15092141|4|1|1|500204|JIMENA ZUÑIGA CADAVID|
19080|15092141|4|1|1|500304|CO|
19080|15092141|4|1|1|500404|31929387|
19080|15092141|4|1|1|500504|A|
19080|15092141|4|1|1|200504|JIMENA ZUÑIGA CADAVID|
19080|15092141|4|1|1|200604|CALLE 7 OESTE NUMERO 3 120 CALI VALLE DEL CAUCA COLOMBIA|
19080|15092141|4|1|1|200704|31929387|
19080|15092141|4|1|1|200804|CO|
19080|15092141|4|2|1|500404|205176125|
19080|15092141|4|2|1|500504|A|
19080|15092141|4|2|1|200504|SUMS TIME SOCIEDAD ANONIMA CERRADA|
19080|15092141|4|2|1|200604|AV LARCO NRO 1251 A 1253 LIMA MIRAFLORES|
19080|15092141|4|2|1|200704|205176125|
19080|15092141|4|2|1|200804|PE|
19080|15092141|4|2|1|500204|SUMS TIME SOCIEDAD ANONIMA CERRADA |
19080|15092141|4|2|1|500304|PE|
19080|15092142|9|1|1|200409|NSM1101288B1|
19080|15092142|9|1|1|505509|5160|
19080|15092142|9|1|1|200509|MX|
19080|15092142|9|1|1|500309|0|
19080|15092142|9|1|1|200609|7|
19080|15092142|9|1|1|101509|X|
19080|15092142|9|1|1|200709|1|
19080|15092142|9|1|1|101609|DISTRIBUCION DE QUIMICOS|
19080|15092142|9|1|1|500109|PR|
19080|15092142|9|1|1|102309|1|
19080|15092142|9|1|1|505009|1|
19080|15092142|9|1|1|505109|18.5100|
19080|15092142|9|1|1|505209|24.1200|
19080|15092142|9|1|1|200209|UNIVAR SOLUTIONS MEXICO S DE RL DE CV|
19080|15092142|9|1|1|505309|26.6500|
19080|15092142|9|1|1|200309|XOLA 535 PISO 2 COL DEL VALLE NORTE 03013|
19080|15092142|9|1|1|505409|8|
19080|15098257|9|1|1|200209|TERMINAL TRANSOCEANICA DE TOPOLOBAMPO SA DE CV|
19080|15098257|9|1|1|505309|28.2600|
19080|15098257|9|1|1|200309|CALLE SIN NOMBRE SIN NUMERO  TOPOLOBAMPO SINALOA CP81370|
19080|15098257|9|1|1|505409|4|
19080|15098257|9|1|1|200409|14090270712|
19080|15098257|9|1|1|505509|615973596153|
19080|15098257|9|1|1|200509|MX|
19080|15098257|9|1|1|500309|4|
19080|15098257|9|1|1|200609|7|
19080|15098257|9|1|1|101209|2286|
19080|15098257|9|1|1|200709|1|
19080|15098257|9|1|1|101909|X|
19080|15098257|9|1|1|500109|MTU|
19080|15098257|9|1|1|102009|ARRENDAMIENTO DE ACTIVOS|
